full.filename.txt,ObjectID,Name,COUNTRY,YEAR,EVENTTYPE,INTERNALEVENTNUM,SOURCE,TRANSLATOR,PUBLISHER,PUBLISHER_LOCATION,COPYRIGHT,no.text,not.in.chronology,duplicated,language,not.available.in.english,filename,size
Afghanistan_1923EnglishPrivate_1.txt,1,Afghanistan's Constitution of 1923,Afghanistan,1923,new,1,Afghanistan Online,"Ansari, M.A., Leon B. Poullada, and Faruq Farhang",A. Qazi,Pleasanton,2009,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1923EnglishPrivate_1.txt,24624
Afghanistan_1925EnglishPrivate_11544.txt,11544,Afghanistan's Constitution of 1923 with Amendments through 1925,Afghanistan,1925,amendment,1934,Afghanistan Online,"Ansari, M.A., Leon B. Poullada, and Faruq Farhang",A. Qazi,Pleasanton,2009,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1925EnglishPrivate_11544.txt,24624
Afghanistan_1931EnglishPrivate_2.txt,2,Afghanistan's Constitution of 1931,Afghanistan,1931,new,2,Constitutions of Nations,British and Foreign State Papers,"Rumford Press, The",Concord,1950,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1931EnglishPrivate_2.txt,29565
Afghanistan_1933EnglishPrivate_3.txt,3,Afghanistan's Constitution of 1931 with Amendments through 1933,Afghanistan,1933,amendment,1266,Constitutions of Nations,British and Foreign State Papers,"Rumford Press, The",Concord,1950,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1933EnglishPrivate_3.txt,29150
Afghanistan_1964_8461.txt,8461,Afghanistan's Constitution of 1964,Afghanistan,1964,new,3,"Constitutions of Afghanistan 1923-1996, The",Not Specified,Shah M Book Co,Kabul,2008,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1964_8461.txt,68532
Afghanistan_1964EnglishPrivate_4.txt,4,Afghanistan's Constitution of 1964,Afghanistan,1964,new,3,Constitution Finder,Not Specified,University of Richmond School of Law,Richmond,2005,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1964EnglishPrivate_4.txt,61701
Afghanistan_1977EnglishPrivate_5.txt,5,Afghanistan's Constitution of 1977,Afghanistan,1977,new,4,Afghanistan Online,Not Specified,A. Qazi,Pleasanton,2009,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1977EnglishPrivate_5.txt,52051
Afghanistan_1979EnglishPrivate_6.txt,6,Afghanistan's Constitution of 1979,Afghanistan,1979,interim,1267,"Constitutions of Afghanistan (1923-1996), The",Not Specified,Shah M Book Co,Afghanistan,1999,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1979EnglishPrivate_6.txt,9868
Afghanistan_1980EnglishPrivate_11031.txt,11031,Afghanistan's Constitution of 1980,Afghanistan,1980,interim,1268," Constitutions of Afghanistan (1923-1996), The",Not Specified,Shah M Book Co,Afghanistan,1999,TRUE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1980EnglishPrivate_11031.txt,11
Afghanistan_1980EnglishPrivate_7.txt,7,Afghanistan's Constitution of 1980,Afghanistan,1980,interim,1268,Constitutions of the Countries of the World,"Poulos, John W.","Oceana Publications, Inc.",Dobbs Ferry,1980,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1980EnglishPrivate_7.txt,39596
Afghanistan_1987EnglishPrivate_8.txt,8,Afghanistan's Constitution of 1987,Afghanistan,1987,new,5,Afghanistan Online,Not Specified,A. Qazi,Pleasanton,2009,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1987EnglishPrivate_8.txt,56543
Afghanistan_1990EnglishPrivate_9.txt,9,Afghanistan's Constitution of 1990,Afghanistan,1990,new,6,Afghanistan Online,Not Specified,A. Qazi,Pleasanton,2009,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_1990EnglishPrivate_9.txt,57576
Afghanistan_2001EnglishPrivate_10.txt,10,Afghanistan's Constitution of 2001,Afghanistan,2001,interim,1269,Constitutions of the Countries of the World,Official,"Oceana Publications, Inc.",Dobbs Ferry,2006,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_2001EnglishPrivate_10.txt,29201
Afghanistan_2004_8440.txt,8440,Afghanistan's Constitution of 2004,Afghanistan,2004,new,7,"Islamic Republic of Afghanistan, Office of the President",Not Specified,"Islamic Republic of Afghanistan, Office of the President",Kabul,2008,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_2004_8440.txt,74178
Afghanistan_2004EnglishPrivate_11.txt,11,Afghanistan's Constitution of 2004,Afghanistan,2004,new,7,Wikisource,Not Specified,Wikimedia Foundation,San Francisco,2006,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Afghanistan_2004EnglishPrivate_11.txt,75086
AfricanCharteronHumanandPeoplesRights_1981EnglishPrivate_7751.txt,7751,African Charter on Human and People's Rights 1981,African Charter on Human and People's Rights,1981,international convention,NA,African Union,Not Specified,African Union,Addis Ababa,2003,FALSE,TRUE,NA,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/AfricanCharteronHumanandPeoplesRights_1981EnglishPrivate_7751.txt,33439
Albania_1914FrenchPrivate_2264.txt,2264,Albania's Constitution of 1914,Albania,1914,new,8,L'Albania dall'indipendenza all'unione con l'ltalia,Not Specified,Istituto per gli Studi di Politica Internazionale,Not Specified,Not Specified,FALSE,FALSE,FALSE,French,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1914FrenchPrivate_2264.txt,87887
Albania_1925EnglishPrivate_12.txt,12,Albania's Constitution of 1925,Albania,1925,new,1917,Library of Congress,Not Specified,Legation of the United States of America,Albania,1925,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1925EnglishPrivate_12.txt,39653
Albania_1928EnglishPrivate_13.txt,13,Albania's Constitution of 1928,Albania,1928,new,9,Dag Trygsland Hoelseth's Homepage,Not Specified,Dag Trygsland Hoelseth,Not Specified,2003,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1928EnglishPrivate_13.txt,54698
Albania_1939EnglishPrivate_14.txt,14,Albania's Constitution of 1939,Albania,1939,new,1920,Dag Trygsland Hoelseth's Homepage,Not Specified,Dag Trygsland Hoelseth,Not Specified,2003,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1939EnglishPrivate_14.txt,10437
Albania_1946EnglishPrivate_15.txt,15,Albania's Constitution of 1946,Albania,1946,new,10,HeinOnline - Constitutions of Nations,Pan-Albanian Federation of America,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1946EnglishPrivate_15.txt,37219
Albania_1950EnglishPrivate_8478.txt,8478,Albania's Constitution of 1946 with Amendments through 1950,Albania,1950,amendment,11,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1950EnglishPrivate_8478.txt,36792
Albania_1955EnglishPrivate_11872.txt,11872,Albania's Constitution of 1946 with Amendments through 1955,Albania,1955,amendment,1942,HeinOnline,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2013,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1955EnglishPrivate_11872.txt,43776
Albania_1958EnglishPrivate_11744.txt,11744,Albania's Constitution of 1946 with Amendments through 1958,Albania,1958,amendment,14,HeinOnline - Constitutions of Nations,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2013,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1958EnglishPrivate_11744.txt,39615
Albania_1976EnglishPrivate_16.txt,16,Albania's Constitution of 1976,Albania,1976,new,15,Constitutions of the Countries of the World,Not Specified,"Oceana Publications, Inc.",Dobbs Ferry,1990,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1976EnglishPrivate_16.txt,100502
Albania_1991EnglishPrivate_17.txt,17,Albania's Constitution of 1991,Albania,1991,interim,16,International Constitutional Law,Not Specified,International Constitutional Law,Not Specified,2008,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1991EnglishPrivate_17.txt,25202
Albania_1992EnglishPrivate_11791.txt,11791,Albania's Constitution of 1991 with Amendments through 1992,Albania,1992,amendment,1271,HeinOnline - U.S. Embassy,Unofficial,"William S. Hein & Co., Inc.",Buffalo,2013,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1992EnglishPrivate_11791.txt,78871
Albania_1993EnglishPrivate_18.txt,18,Albania's Constitution of 1991 with Amendments through 1993,Albania,1993,amendment,1272,Constitutions of the Countries of the World,Not Specified,"Oceana Publications, Inc.",Dobbs Ferry,1995,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1993EnglishPrivate_18.txt,123156
Albania_1998_7892.txt,7892,Albania's Constitution of 1998,Albania,1998,new,17,United Nations Public Administration Network,Not Specified,United Nations Public Administration Network,New York,2008,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1998_7892.txt,96854
Albania_1998EnglishPrivate_19.txt,19,Albania's Constitution of 1998,Albania,1998,new,17,Constitutions of the Countries of the World,"Imholz, Kathleen and Krenar Loloci","Oceana Publications, Inc.",Dobbs Ferry,2006,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_1998EnglishPrivate_19.txt,87963
Albania_2008EnglishPrivate_10747.txt,10747,Albania's Constitution of 1998 with Amendments through 2008,Albania,2008,amendment,3734,http://www.unhcr.org/cgi-bin/texis/vtx/refworld/rwmain?page=country&docid=4c1f68912&skip=0&coi=ALB&querysi=constitution&searchin=title&display=10&sort=date,OSCE-Albania,"REFWORLD, THE OFFICE OF THE UNITED NATIONS HIGH COMMISSIONER FOR REFUGEES",Geneva,2010,FALSE,TRUE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_2008EnglishPrivate_10747.txt,102153
Albania_2008EnglishPrivate_11468.txt,11468,2008 Amendment to Albania's Constitution of 1998,Albania,2008,amendment,3734,HeinOnline - Venice Commission,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2012,FALSE,TRUE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_2008EnglishPrivate_11468.txt,10517
Albania_2012AlbanianPrivate_11938.txt,11938,Albania's Constitution of 1998 with Amendments through 2012,Albania,2012,amendment,NA,"HeinOnline - Kuvendi, Republika E Shqiperise",Not Applicable,"William S. Hein & Co., Inc.",Buffalo,2013,FALSE,TRUE,NA,Albanian,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Albania_2012AlbanianPrivate_11938.txt,101973
Algeria_1963EnglishPrivate_20.txt,20,Algeria's Constitution of 1963,Algeria,1963,new,18,Constitutions of Nations,"Peaslee, Amos J.",Martinus Nijhoff,The Hague,1965,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1963EnglishPrivate_20.txt,24306
Algeria_1976EnglishPrivate_11681.txt,11681,Algeria's Constitution of 1963 with Amendments through 1976,Algeria,1976,amendment,19,http://www.conseil-constitutionnel.dz/indexAng.htm,Not Specified,"Constitutional Council, The People's Democratic Republic of Algeria",Algiers,2012,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1976EnglishPrivate_11681.txt,84080
Algeria_1976FrenchPrivate_11517.txt,11517,Algeria's Constitution of 1963 with Amendments through 1976,Algeria,1976,amendment,19,HeinOnline,Not Applicable,"William S. Hein & Co., Inc.",Buffalo,2012,FALSE,FALSE,TRUE,French,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1976FrenchPrivate_11517.txt,80428
Algeria_1979EnglishPrivate_11682.txt,11682,1979 Amendment to Algeria's Constitution of 1963,Algeria,1979,amendment,NA,http://www.conseil-constitutionnel.dz/indexAng.htm,Not Specified,"Constitutional Council, The People's Democratic Republic of Algeria",Algiers,2012,FALSE,TRUE,NA,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1979EnglishPrivate_11682.txt,7892
Algeria_1979FrenchPrivate_10788.txt,10788,1979 Amendment to Algeria's Constitution of 1963,Algeria,1979,amendment,NA,HeinOnline,Not Specified,"William S. Hein & Co., Inc. ",Buffalo,2010,FALSE,TRUE,NA,French,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1979FrenchPrivate_10788.txt,7091
Algeria_1980EnglishPrivate_11683.txt,11683,1980 Amendment to Algeria's Constitution of 1963,Algeria,1980,amendment,NA,http://www.conseil-constitutionnel.dz/indexAng.htm,Not Specified,"Constitutional Council, The People's Democratic Republic of Algeria",Algiers,2012,FALSE,TRUE,NA,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1980EnglishPrivate_11683.txt,1893
Algeria_1980FrenchPrivate_11680.txt,11680,Algeria's Constitution of 1963 with Amendments through 1980,Algeria,1980,amendment,NA,HeinOnline - Ministry of Information and Culture,Not Applicable,"William S. Hein & Co., Inc.",Buffalo,2012,FALSE,TRUE,NA,French,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1980FrenchPrivate_11680.txt,104684
Algeria_1988EnglishPrivate_11629.txt,11629,1988 Amendment to Algeria's Constitution of 1963,Algeria,1988,amendment,1944,http://www.conseil-constitutionnel.dz/indexAng.htm,Not Specified,People's Democratic Republic of Algeria Constitutional Council,Algiers,2012,TRUE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1988EnglishPrivate_11629.txt,0
Algeria_1989EnglishPrivate_21.txt,21,Algeria's Constitution of 1963 with Amendments through 1989,Algeria,1989,amendment,20,Constitutions of the Countries of the World,"Flanz, Gisbert H.","Oceana Publications, Inc.",Dobbs Ferry,1990,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1989EnglishPrivate_21.txt,96872
Algeria_1996EnglishPrivate_22.txt,22,Algeria's Constitution of 1963 with Amendments through 1996,Algeria,1996,amendment,21,Constitutions of the Countries of the World,"Flanz, Gisbert H.","Oceana Publications, Inc.",Dobbs Ferry,2006,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_1996EnglishPrivate_22.txt,65840
Algeria_2002_10557.txt,10557,Algeria's Constitution of 1963 with Amendments through 2002 ,Algeria,2002,amendment,22,http://www.algeria-un.org/default.asp?doc=-const,Not Specified,THE PERMANENT MISSION OF ALGERIA TO THE UNITED NATIONS,New York,2009,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_2002_10557.txt,69874
Algeria_2002EnglishPrivate_23.txt,23,Algeria's Constitution of 1963 with Amendments through 2002,Algeria,2002,amendment,22,Constitutions of the Countries of the World,"Flanz, Gisbert H.","Oceana Publications, Inc.",Dobbs Ferry,2006,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_2002EnglishPrivate_23.txt,67861
Algeria_2008EnglishPrivate_10713.txt,10713,Algeria's Constitution of 1963 with Amendments through 2008,Algeria,2008,amendment,3735,Constitutions of the Countries of the World,Max Planck Institute,"Oxford University Press, Inc.",New York,2009,FALSE,TRUE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_2008EnglishPrivate_10713.txt,74979
Algeria_2008FrenchPrivate_10748.txt,10748,2008 Amendment to Algeria's Constitution of 1963,Algeria,2008,amendment,3735,HeinOnline,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,TRUE,TRUE,French,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Algeria_2008FrenchPrivate_10748.txt,64735
AmericanConventiononHumanRights_1969EnglishPrivate_7752.txt,7752,American Convention on Human Rights_1969,American Convention on Human Rights,1969,international convention,NA,Organization of American States,Not Specified,Organization of American States,"Washington, D.C.",2003,FALSE,TRUE,NA,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/AmericanConventiononHumanRights_1969EnglishPrivate_7752.txt,59892
Andorra_1993EnglishPrivate_24.txt,24,Andorra's Constitution of 1993,Andorra,1993,new,23,Andorramania,Not Specified,Andorramania,Not Specified,2007,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Andorra_1993EnglishPrivate_24.txt,57506
Angola_1975EnglishPrivate_25.txt,25,Angola's Constitution of 1975,Angola,1975,new,24,Constitutions of the Countries of the World,"Campbell, Sarah J.","Oceana Publications, Inc.",Dobbs Ferry,1976,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Angola_1975EnglishPrivate_25.txt,17834
Angola_1980EnglishPrivate_26.txt,26,Angola's Constitution of 1975 with Amendments through 1980,Angola,1980,amendment,25,Constitutions of the Countries of the World,Official,"Oceana Publications, Inc.",Dobbs Ferry,2006,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Angola_1980EnglishPrivate_26.txt,31148
Angola_1992EnglishPrivate_27.txt,27,Angola's Constitution of 1975 with Amendments through 1992,Angola,1992,amendment,26,Constitutions of the Countries of the World,Official,"Oceana Publications, Inc.",Dobbs Ferry,2006,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Angola_1992EnglishPrivate_27.txt,82255
Angola_2010EnglishPrivate_11560.txt,11560,Angola's Constitution of 2010,Angola,2010,new,3760,HeinOnline,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2012,FALSE,TRUE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Angola_2010EnglishPrivate_11560.txt,210967
Angola_2010PortuguesePrivate_11667.txt,11667,Angola's Constitution of 2010,Angola,2010,new,3760,http://www.wipo.int/wipolex/en/text.jsp?file_id=179498,Not Applicable,World Intellectual Property Organization,Not Specified,2012,FALSE,TRUE,TRUE,Portuguese,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Angola_2010PortuguesePrivate_11667.txt,220068
AntiguaAndBarbuda_1981_10558.txt,10558,Antigua And Barbuda's Constitution of 1981 ,Antigua And Barbuda,1981,new,27,http://www.laws.gov.ag/acts/chapters/cap-23.pdf,Not Specified,"MINISTRY OF LEGAL AFFAIRS, GOVERNMENT OF ANTIGUA AND BARBUDA",SAINT JOHN۪S,2009,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/AntiguaAndBarbuda_1981_10558.txt,242508
AntiguaAndBarbuda_1981EnglishPrivate_28.txt,28,Antigua And Barbuda's Constitution of 1981,Antigua And Barbuda,1981,new,27,Constitutions of the Countries of the World,Official,"Oceana Publications, Inc.",Dobbs Ferry,2006,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/AntiguaAndBarbuda_1981EnglishPrivate_28.txt,242098
Argentina_1811SpanishPrivate_10506.txt,10506,Argentina's Constitution of 1811,Argentina,1811,interim,3188,Constitutions of the World from the late 18th Century to the Middle of the 19th Century Online,Not Specified,K.G. Saur Verlag,Munich,2007,FALSE,TRUE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1811SpanishPrivate_10506.txt,13357
Argentina_1815SpanishPrivate_10507.txt,10507,Argentina's Constitution of 1815,Argentina,1815,interim,3189,Constitutions of the World from the late 18th Century to the Middle of the 19th Century Online,Not Specified,K.G. Saur Verlag,Munich,2007,FALSE,TRUE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1815SpanishPrivate_10507.txt,102279
Argentina_1816SpanishPrivate_10508.txt,10508,Argentina's Constitution of 1816,Argentina,1816,interim,1947,Constitutions of the World from the late 18th Century to the Middle of the 19th Century Online,Not Specified,K.G. Saur Verlag,Munich,2007,FALSE,FALSE,TRUE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1816SpanishPrivate_10508.txt,32123
Argentina_1816SpanishPrivate_10680.txt,10680,Argentina's Constitution of 1816,Argentina,1816,interim,1947,http://www.cervantesvirtual.com/servlet/SirveObras/12937641912307174198846/p0000001.htm,Not Specified,Biblioteca Virtual Miguel de Cervantes,Not Specified,2001,FALSE,FALSE,TRUE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1816SpanishPrivate_10680.txt,83789
Argentina_1817SpanishPrivate_10510.txt,10510,Argentina's Constitution of 1816 with amendments through 1817,Argentina,1817,amendment,3717,Constitutions of the World from the late 18th Century to the Middle of the 19th Century Online,Not Specified,K.G. Saur Verlag,Munich,2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1817SpanishPrivate_10510.txt,116621
Argentina_1819EnglishPrivate_10753.txt,10753,Argentina's Constitution of 1819,Argentina,1819,new,32,HeinOnline - British and Foreign State Papers,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1819EnglishPrivate_10753.txt,46740
Argentina_1819SpanishPrivate_10511.txt,10511,Argentina's Constitution of 1819,Argentina,1819,new,32,Constitutions of the World from the late 18th Century to the Middle of the 19th Century Online,Not Specified,K.G. Saur Verlag,Munich,2007,FALSE,FALSE,TRUE,Spanish,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1819SpanishPrivate_10511.txt,47044
Argentina_1826EnglishPrivate_10754.txt,10754,Argentina's Constitution of 1826,Argentina,1826,new,33,HeinOnline - British and Foreign State Papers,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1826EnglishPrivate_10754.txt,55587
Argentina_1826SpanishPrivate_10512.txt,10512,Argentina's Constitution of 1826,Argentina,1826,new,33,Constitutions of the World from the late 18th Century to the Middle of the 19th Century Online,Not Specified,K.G. Saur Verlag,Munich,2007,FALSE,FALSE,TRUE,Spanish,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1826SpanishPrivate_10512.txt,57876
Argentina_1853SpanishPrivate_7762.txt,7762,Argentina's Constitution of 1853,Argentina,1853,new,35,Biblioteca Virtual Miguel de Cervantes,Not Specified,Fundacion Biblioteca Virtual Miguel de Cervantes,Not Specified,Not Specified,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1853SpanishPrivate_7762.txt,53213
Argentina_1860_7893.txt,7893,Argentina's Constitution of 1853 with Amendments through 1860,Argentina,1860,amendment,1145,American Constitutions,"Ignacio Rodriguez, Jose",Government Printing Office,"Washington, D.C.",1906,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1860_7893.txt,56682
Argentina_1860EnglishPrivate_29.txt,29,Argentina's Constitution of 1853 with Amendments through 1860,Argentina,1860,amendment,1145,American Constitutions,"Ignacio Rodriguez, Jose",Government Printing Office,"Washington, D.C.",1906,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1860EnglishPrivate_29.txt,53377
Argentina_1866_7894.txt,7894,1866 Amendment to Argentina's Constitution of 1853,Argentina,1866,amendment,1146,American Constitutions,"Ignacio Rodriguez, Jose",Government Printing Office,"Washington, D.C.",1906,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1866_7894.txt,2331
Argentina_1866EnglishPrivate_30.txt,30,1866 Amendment to Argentina's Constitution of 1853,Argentina,1866,amendment,1146,American Constitutions,"Ignacio Rodriguez, Jose",Government Printing Office,"Washington, D.C.",1906,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1866EnglishPrivate_30.txt,2122
Argentina_1898_7895.txt,7895,1898 Amendment to Argentina's Constitution of 1853,Argentina,1898,amendment,1147,American Constitutions,"Ignacio Rodriguez, Jose",Government Printing Office,"Washington, D.C.",1906,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1898_7895.txt,2061
Argentina_1898EnglishPrivate_31.txt,31,1898 Amendment to Argentina's Constitution of 1853,Argentina,1898,amendment,1147,American Constitutions,"Ignacio Rodriguez, Jose",Government Printing Office,"Washington, D.C.",1906,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1898EnglishPrivate_31.txt,1789
Argentina_1949EnglishPrivate_32.txt,32,Argentina's Constitution of 1853 with Amendments through 1949,Argentina,1949,amendment,36,HeinOnline - Constitutions of Nations,"Turlington, Edgar","William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1949EnglishPrivate_32.txt,75317
Argentina_1956SpanishPrivate_9487.txt,9487,1956 Amendment to Argentina's Constitution of 1853,Argentina,1956,amendment,37,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Argentina_1956SpanishPrivate_9487.txt,12627
